#Density[m^-2]	TravelTime[sec]
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.499999999998863
1.25	7.799999999998818
1.25	7.799999999998818
1.25	8.099999999998772
1.25	8.099999999998772
1.25	8.699999999998681
1.25	7.499999999998863
1.25	8.399999999998727
1.25	8.399999999998727
1.25	7.799999999998818
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.799999999998818
1.25	8.699999999998681
1.25	7.799999999998818
1.25	7.499999999998863
1.25	8.099999999998772
1.25	8.099999999998772
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.799999999998818
1.25	9.29999999999859
1.25	7.799999999998818
1.25	8.099999999998772
1.25	7.499999999998863
1.25	8.399999999998727
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.799999999998818
1.25	7.499999999998863
1.25	9.599999999998545
1.25	8.399999999998727
1.25	7.799999999998818
1.25	8.099999999998772
1.25	7.499999999998863
1.25	7.799999999998818
1.25	8.399999999998727
1.25	7.499999999998863
1.25	8.399999999998727
1.25	7.799999999998818
1.25	8.999999999998636
1.25	7.799999999998818
1.25	7.499999999998863
1.25	8.099999999998772
1.25	8.099999999998772
1.25	7.499999999998863
1.25	8.399999999998727
1.25	7.799999999998818
1.25	7.499999999998863
1.25	7.799999999998818
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.499999999998863
1.25	8.399999999998727
1.25	8.099999999998772
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.799999999998818
1.25	8.099999999998772
1.25	8.099999999998772
1.25	7.799999999998818
1.25	8.099999999998772
1.25	7.799999999998818
1.25	7.499999999998863
1.25	8.699999999998681
1.25	7.499999999998863
1.25	7.499999999998863
1.25	8.699999999998681
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.799999999998818
1.25	8.699999999998681
1.25	8.099999999998772
1.25	9.8999999999985
1.25	8.099999999998772
1.25	8.399999999998727
1.25	7.799999999998818
1.25	8.099999999998772
1.25	7.499999999998863
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.799999999998818
1.25	8.099999999998772
1.25	7.499999999998863
1.25	7.799999999998818
1.25	8.399999999998727
1.25	9.29999999999859
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.799999999998818
1.25	7.499999999998863
1.25	8.699999999998681
1.25	8.099999999998772
1.25	7.799999999998818
1.25	7.499999999998863
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.799999999998818
1.25	7.499999999998863
1.25	8.399999999998727
1.25	7.499999999998863
1.25	8.099999999998772
1.25	8.699999999998681
1.25	7.499999999998863
1.25	7.799999999998818
1.25	7.499999999998863
1.25	8.999999999998636
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.799999999998818
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.499999999998863
1.25	7.499999999998863
1.25	8.699999999998681
1.25	8.399999999998727
1.25	7.799999999998818
1.25	7.499999999998863
1.25	8.099999999998772
1.25	8.099999999998772
1.25	8.099999999998772
1.25	8.099999999998772
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.499999999998863
1.25	8.399999999998727
1.25	7.799999999998818
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.799999999998818
1.25	8.699999999998681
1.25	7.499999999998863
1.25	7.499999999998863
1.25	8.399999999998727
1.25	7.799999999998818
1.25	7.799999999998818
1.25	8.099999999998772
1.25	8.099999999998772
1.25	8.099999999998772
1.25	8.699999999998681
1.25	8.099999999998772
1.25	8.099999999998772
1.25	7.499999999998863
1.25	7.799999999998818
1.25	7.499999999998863
1.25	8.999999999998636
1.25	7.499999999998863
1.25	7.799999999998818
1.25	8.399999999998727
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.799999999998818
1.25	8.399999999998727
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.499999999998863
1.25	7.799999999998818
1.25	7.499999999998863
1.25	7.799999999998818
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.499999999998863
1.25	8.699999999998681
1.25	8.099999999998772
1.25	7.499999999998863
1.25	8.099999999998772
1.25	10.199999999998454
1.25	8.099999999998772
1.25	8.399999999998727
1.25	9.29999999999859
1.25	7.799999999998818
1.25	8.099999999998772
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.799999999998818
1.25	8.399999999998727
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.799999999998818
1.25	8.699999999998681
1.25	8.399999999998727
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.499999999998863
1.25	7.799999999998818
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.799999999998818
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.799999999998818
1.25	8.099999999998772
1.25	7.799999999998818
1.25	7.799999999998818
1.25	8.399999999998727
1.25	7.799999999998818
1.25	8.399999999998727
1.25	8.399999999998727
1.25	7.799999999998818
1.25	8.399999999998727
1.25	8.399999999998727
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.499999999998863
1.25	7.799999999998818
1.25	8.699999999998681
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.499999999998863
1.25	7.499999999998863
1.25	8.699999999998681
1.25	7.499999999998863
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.499999999998863
1.25	8.699999999998681
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.799999999998818
1.25	8.699999999998681
1.25	8.099999999998772
1.25	7.799999999998818
1.25	7.499999999998863
1.25	7.799999999998818
1.25	8.099999999998772
1.25	7.799999999998818
1.25	8.699999999998681
1.25	7.799999999998818
1.25	8.399999999998727
1.25	7.499999999998863
1.25	8.699999999998681
1.25	8.099999999998772
1.25	8.399999999998727
1.25	7.799999999998818
1.25	7.799999999998818
1.25	8.099999999998772
1.25	7.799999999998818
1.25	7.799999999998818
1.25	9.8999999999985
1.25	8.099999999998772
1.25	8.099999999998772
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.499999999998863
1.25	7.799999999998818
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.799999999998818
1.25	7.499999999998863
1.25	7.799999999998818
1.25	8.399999999998727
1.25	7.799999999998818
1.25	8.699999999998681
1.25	8.699999999998681
1.25	8.399999999998727
1.25	8.099999999998772
1.25	8.699999999998681
1.25	7.499999999998863
1.25	8.699999999998681
1.25	8.699999999998681
1.25	8.399999999998727
1.25	8.699999999998681
1.25	8.699999999998681
1.25	8.099999999998772
1.25	7.799999999998818
1.25	8.099999999998772
1.25	8.099999999998772
1.25	7.799999999998818
1.25	8.099999999998772
1.25	7.799999999998818
1.25	8.399999999998727
1.25	7.799999999998818
1.25	7.499999999998863
1.25	8.399999999998727
1.25	8.099999999998772
1.25	7.799999999998818
1.25	8.699999999998681
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.799999999998818
1.25	7.499999999998863
1.25	7.799999999998818
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.499999999998863
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.499999999998863
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.499999999998863
1.25	8.399999999998727
1.25	7.799999999998818
1.25	7.799999999998818
1.25	8.399999999998727
1.25	8.399999999998727
1.25	8.099999999998772
1.25	8.399999999998727
1.25	8.099999999998772
1.25	8.999999999998636
1.25	8.399999999998727
1.25	7.799999999998818
1.25	8.399999999998727
1.25	8.699999999998681
1.25	7.799999999998818
1.25	7.499999999998863
1.25	8.999999999998636
1.25	8.699999999998681
1.25	7.499999999998863
1.25	7.799999999998818
1.25	7.499999999998863
1.25	8.699999999998681
1.25	8.099999999998772
1.25	8.099999999998772
1.25	7.799999999998818
1.25	7.499999999998863
1.25	7.499999999998863
1.25	8.699999999998681
1.25	8.399999999998727
1.25	7.499999999998863
1.25	7.499999999998863
1.25	8.699999999998681
1.25	7.799999999998818
1.25	8.099999999998772
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.799999999998818
1.25	7.799999999998818
1.25	8.099999999998772
1.25	7.499999999998863
1.25	8.099999999998772
1.25	8.099999999998772
1.25	7.499999999998863
1.25	7.799999999998818
1.25	8.399999999998727
1.25	7.499999999998863
1.25	8.099999999998772
1.25	8.699999999998681
1.25	7.799999999998818
1.25	7.499999999998863
1.25	8.399999999998727
1.25	8.099999999998772
1.25	7.499999999998863
1.25	8.099999999998772
1.25	8.099999999998772
1.25	8.399999999998727
1.25	8.099999999998772
1.25	8.099999999998772
1.25	8.099999999998772
1.25	7.499999999998863
1.25	8.099999999998772
1.25	8.399999999998727
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.799999999998818
1.25	7.499999999998863
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.499999999998863
1.25	8.399999999998727
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.499999999998863
1.25	7.799999999998818
1.25	7.799999999998818
1.25	8.399999999998727
1.25	7.799999999998818
1.25	8.099999999998772
1.25	8.699999999998681
1.25	8.399999999998727
1.25	8.099999999998772
1.25	8.399999999998727
1.25	7.499999999998863
1.25	7.499999999998863
1.25	8.399999999998727
1.25	7.799999999998818
1.25	7.799999999998818
1.25	8.999999999998636
1.25	8.099999999998772
1.25	8.099999999998772
1.25	7.799999999998818
1.25	8.099999999998772
1.25	8.099999999998772
1.25	8.099999999998772
1.25	7.799999999998818
1.25	8.099999999998772
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.499999999998863
1.25	7.799999999998818
1.25	8.099999999998772
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.499999999998863
1.25	8.399999999998727
1.25	7.499999999998863
1.25	8.699999999998681
1.25	8.099999999998772
1.25	8.699999999998681
1.25	7.799999999998818
1.25	7.799999999998818
1.25	8.699999999998681
1.25	8.099999999998772
1.25	8.399999999998727
1.25	7.799999999998818
1.25	7.499999999998863
1.25	8.399999999998727
1.25	8.399999999998727
1.25	9.29999999999859
1.25	8.099999999998772
1.25	7.499999999998863
1.25	8.699999999998681
1.25	7.499999999998863
1.25	8.699999999998681
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.499999999998863
1.25	7.799999999998818
1.25	8.699999999998681
1.25	7.499999999998863
1.25	7.799999999998818
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.499999999998863
1.25	7.799999999998818
1.25	8.099999999998772
1.25	9.599999999998545
1.25	7.499999999998863
1.25	8.099999999998772
1.25	8.399999999998727
1.25	7.799999999998818
1.25	8.399999999998727
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.499999999998863
1.25	8.399999999998727
1.25	7.799999999998818
1.25	8.999999999998636
1.25	8.699999999998681
1.25	8.099999999998772
1.25	8.399999999998727
1.25	8.699999999998681
1.25	8.099999999998772
1.25	8.699999999998681
1.25	8.099999999998772
1.25	8.099999999998772
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.799999999998818
1.25	8.099999999998772
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.499999999998863
1.25	7.799999999998818
1.25	8.099999999998772
1.25	7.799999999998818
1.25	7.799999999998818
1.25	8.099999999998772
1.25	7.799999999998818
1.25	7.499999999998863
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.799999999998818
1.25	8.399999999998727
1.25	9.599999999998545
1.25	7.499999999998863
1.25	8.099999999998772
1.25	8.099999999998772
1.25	8.099999999998772
1.25	8.099999999998772
1.25	7.499999999998863
1.25	8.099999999998772
1.25	8.999999999998636
1.25	8.399999999998727
1.25	8.099999999998772
1.25	8.399999999998727
1.25	8.099999999998772
1.25	8.099999999998772
1.25	7.799999999998818
1.25	8.099999999998772
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.499999999998863
1.25	8.099999999998772
1.25	8.099999999998772
1.25	7.499999999998863
1.25	7.799999999998818
1.25	8.399999999998727
1.25	7.499999999998863
1.25	7.499999999998863
1.25	8.399999999998727
1.25	7.499999999998863
1.25	7.799999999998818
1.25	7.499999999998863
1.25	8.699999999998681
1.25	8.399999999998727
1.25	7.499999999998863
1.25	8.099999999998772
1.25	8.699999999998681
1.25	7.499999999998863
1.25	8.399999999998727
1.25	8.099999999998772
1.25	7.499999999998863
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.799999999998818
1.25	8.399999999998727
1.25	8.099999999998772
1.25	7.499999999998863
1.25	7.499999999998863
1.25	8.399999999998727
1.25	8.699999999998681
1.25	7.499999999998863
1.25	8.699999999998681
1.25	7.799999999998818
1.25	7.799999999998818
1.25	8.999999999998636
1.25	7.499999999998863
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.799999999998818
1.25	8.399999999998727
1.25	7.499999999998863
1.25	7.799999999998818
1.25	8.399999999998727
1.25	7.799999999998818
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.499999999998863
1.25	7.799999999998818
1.25	8.099999999998772
1.25	7.499999999998863
1.25	8.399999999998727
1.25	8.099999999998772
1.25	8.099999999998772
1.25	8.099999999998772
1.25	8.099999999998772
1.25	7.499999999998863
1.25	7.799999999998818
1.25	8.399999999998727
1.25	8.699999999998681
1.25	7.499999999998863
1.25	7.499999999998863
1.25	8.699999999998681
1.25	8.699999999998681
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.499999999998863
1.25	7.799999999998818
1.25	7.499999999998863
1.25	8.099999999998772
1.25	8.399999999998727
1.25	7.799999999998818
1.25	8.099999999998772
1.25	8.399999999998727
1.25	7.799999999998818
1.25	8.099999999998772
1.25	7.799999999998818
1.25	7.499999999998863
1.25	8.999999999998636
1.25	7.499999999998863
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.499999999998863
1.25	8.399999999998727
1.25	7.799999999998818
1.25	8.099999999998772
1.25	8.099999999998772
1.25	8.099999999998772
1.25	8.399999999998727
1.25	8.399999999998727
1.25	8.399999999998727
1.25	7.799999999998818
1.25	8.699999999998681
1.25	7.499999999998863
1.25	7.799999999998818
1.25	8.999999999998636
1.25	8.699999999998681
1.25	7.799999999998818
1.25	8.399999999998727
1.25	7.499999999998863
1.25	7.499999999998863
1.25	8.399999999998727
1.25	7.499999999998863
1.25	8.699999999998681
1.25	7.799999999998818
1.25	8.399999999998727
1.25	8.399999999998727
1.25	8.099999999998772
1.25	8.399999999998727
1.25	8.399999999998727
1.25	7.799999999998818
1.25	8.399999999998727
1.25	7.799999999998818
1.25	8.099999999998772
1.25	7.799999999998818
1.25	7.499999999998863
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.799999999998818
1.25	8.099999999998772
1.25	8.099999999998772
1.25	7.799999999998818
1.25	7.799999999998818
1.25	8.099999999998772
1.25	8.099999999998772
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.799999999998818
1.25	8.099999999998772
1.25	8.099999999998772
1.25	7.799999999998818
1.25	8.399999999998727
1.25	7.799999999998818
1.25	8.399999999998727
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.799999999998818
1.25	8.099999999998772
1.25	7.499999999998863
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.499999999998863
1.25	8.399999999998727
1.25	9.29999999999859
1.25	7.799999999998818
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.799999999998818
1.25	7.799999999998818
1.25	8.399999999998727
1.25	7.499999999998863
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.799999999998818
1.25	8.999999999998636
1.25	8.099999999998772
1.25	8.099999999998772
1.25	7.499999999998863
1.25	8.399999999998727
1.25	8.099999999998772
1.25	7.799999999998818
1.25	7.799999999998818
1.25	8.099999999998772
1.25	8.099999999998772
1.25	8.099999999998772
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.799999999998818
1.25	8.699999999998681
1.25	8.999999999998636
1.25	7.499999999998863
1.25	8.399999999998727
1.25	8.399999999998727
1.25	7.799999999998818
1.25	8.099999999998772
1.25	8.099999999998772
1.25	7.799999999998818
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.799999999998818
1.25	8.099999999998772
1.25	8.099999999998772
1.25	8.099999999998772
1.25	8.099999999998772
1.25	7.799999999998818
1.25	7.799999999998818
1.25	8.699999999998681
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.799999999998818
1.25	8.399999999998727
1.25	7.499999999998863
1.25	7.499999999998863
1.25	8.399999999998727
1.25	7.799999999998818
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.799999999998818
1.25	7.499999999998863
1.25	7.499999999998863
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.799999999998818
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.499999999998863
1.25	7.499999999998863
1.25	8.399999999998727
1.25	7.499999999998863
1.25	7.799999999998818
1.25	7.799999999998818
1.25	8.099999999998772
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.499999999998863
1.25	8.099999999998772
1.25	7.799999999998818
1.25	7.799999999998818
1.25	7.799999999998818
1.25	8.699999999998681
1.25	7.799999999998818
1.25	7.499999999998863
1.25	8.099999999998772
1.25	8.999999999998636
1.25	7.499999999998863
1.25	8.099999999998772
1.25	8.099999999998772
1.25	7.499999999998863
1.25	8.099999999998772
1.25	9.29999999999859
1.25	7.499999999998863
1.25	7.799999999998818
