#Density[m^-2]	TravelTime[sec]
1.75	10.799999999998363
1.75	14.699999999997772
1.75	11.999999999998181
1.75	10.799999999998363
1.75	12.299999999998136
1.75	9.8999999999985
1.75	11.999999999998181
1.75	11.099999999998317
1.75	9.8999999999985
1.75	14.699999999997772
1.75	13.499999999997954
1.75	8.399999999998727
1.75	10.799999999998363
1.75	10.799999999998363
1.75	11.399999999998272
1.75	10.799999999998363
1.75	12.299999999998136
1.75	13.799999999997908
1.75	11.999999999998181
1.75	9.599999999998545
1.75	11.999999999998181
1.75	9.8999999999985
1.75	13.499999999997954
1.75	11.699999999998226
1.75	10.799999999998363
1.75	15.29999999999768
1.75	12.899999999998045
1.75	11.699999999998226
1.75	10.199999999998454
1.75	11.699999999998226
1.75	8.699999999998681
1.75	11.699999999998226
1.75	11.699999999998226
1.75	13.799999999997908
1.75	15.599999999997635
1.75	12.299999999998136
1.75	11.999999999998181
1.75	12.899999999998045
1.75	11.999999999998181
1.75	15.29999999999768
1.75	13.199999999997999
1.75	10.499999999998408
1.75	11.999999999998181
1.75	11.699999999998226
1.75	13.499999999997954
1.75	13.799999999997908
1.75	13.799999999997908
1.75	10.799999999998363
1.75	12.59999999999809
1.75	13.499999999997954
1.75	11.699999999998226
1.75	12.59999999999809
1.75	12.59999999999809
1.75	10.799999999998363
1.75	11.399999999998272
1.75	11.699999999998226
1.75	12.899999999998045
1.75	11.099999999998317
1.75	11.099999999998317
1.75	11.999999999998181
1.75	12.59999999999809
1.75	11.999999999998181
1.75	12.59999999999809
1.75	11.999999999998181
1.75	12.899999999998045
1.75	11.099999999998317
1.75	8.699999999998681
1.75	12.299999999998136
1.75	11.999999999998181
1.75	11.099999999998317
1.75	13.799999999997908
1.75	11.099999999998317
1.75	11.999999999998181
1.75	11.999999999998181
1.75	10.799999999998363
1.75	10.499999999998408
1.75	12.899999999998045
1.75	12.59999999999809
1.75	10.499999999998408
1.75	10.799999999998363
1.75	11.999999999998181
1.75	11.099999999998317
1.75	10.799999999998363
1.75	14.399999999997817
1.75	14.999999999997726
1.75	11.999999999998181
1.75	11.999999999998181
1.75	15.29999999999768
1.75	10.799999999998363
1.75	15.29999999999768
1.75	12.899999999998045
1.75	11.699999999998226
1.75	11.999999999998181
1.75	10.799999999998363
1.75	12.899999999998045
1.75	12.59999999999809
1.75	13.199999999997999
1.75	14.999999999997726
1.75	11.399999999998272
1.75	11.099999999998317
1.75	13.199999999997999
1.75	11.399999999998272
1.75	12.59999999999809
1.75	11.699999999998226
1.75	11.099999999998317
1.75	11.099999999998317
1.75	12.299999999998136
1.75	13.199999999997999
1.75	11.399999999998272
1.75	11.699999999998226
1.75	10.799999999998363
1.75	11.399999999998272
1.75	15.29999999999768
1.75	12.899999999998158
1.75	12.599999999998204
1.75	9.899999999998613
1.75	10.499999999998522
1.75	11.099999999998431
1.75	12.29999999999825
1.75	13.499999999998067
1.75	11.999999999998295
1.75	14.399999999997931
1.75	10.499999999998522
1.75	9.599999999998658
1.75	11.69999999999834
1.75	9.899999999998613
1.75	11.69999999999834
1.75	13.799999999998022
1.75	13.199999999998113
1.75	13.199999999998113
1.75	10.499999999998522
1.75	12.599999999998204
1.75	13.199999999998113
1.75	12.599999999998204
1.75	11.399999999998386
1.75	14.399999999997931
1.75	13.199999999998113
1.75	14.699999999997885
1.75	11.69999999999834
1.75	12.29999999999825
1.75	11.999999999998295
1.75	13.199999999998113
1.75	11.099999999998431
1.75	14.399999999997931
1.75	12.599999999998204
1.75	12.899999999998158
1.75	11.999999999998295
1.75	12.599999999998204
1.75	13.799999999998022
1.75	11.399999999998272
1.75	14.699999999997885
1.75	12.29999999999825
1.75	13.499999999998067
1.75	10.799999999998363
1.75	10.199999999998454
1.75	11.399999999998272
1.75	13.499999999998067
1.75	13.799999999998022
1.75	11.699999999998226
1.75	11.699999999998226
1.75	10.199999999998454
1.75	14.099999999997976
1.75	13.499999999997954
1.75	10.499999999998408
1.75	12.59999999999809
1.75	12.899999999998045
1.75	10.499999999998408
1.75	12.299999999998136
1.75	11.999999999998181
1.75	12.299999999998136
1.75	10.199999999998454
1.75	11.699999999998226
1.75	7.799999999998818
1.75	10.799999999998363
1.75	13.799999999997908
1.75	11.099999999998317
1.75	10.499999999998408
1.75	13.199999999997999
1.75	11.999999999998181
1.75	11.099999999998317
1.75	12.59999999999809
1.75	13.499999999997954
1.75	10.499999999998408
1.75	10.799999999998363
1.75	9.8999999999985
1.75	14.999999999997726
1.75	13.199999999997999
1.75	13.499999999997954
1.75	10.799999999998363
1.75	11.999999999998181
1.75	14.099999999997863
1.75	11.399999999998272
1.75	11.699999999998226
1.75	15.29999999999768
1.75	11.999999999998181
1.75	11.699999999998226
1.75	11.999999999998181
1.75	17.099999999997408
1.75	11.999999999998181
1.75	9.8999999999985
1.75	10.799999999998363
1.75	11.099999999998317
1.75	14.699999999997772
1.75	14.699999999997772
1.75	11.699999999998226
1.75	14.399999999997817
1.75	11.699999999998226
1.75	13.199999999997999
1.75	14.999999999997726
1.75	15.89999999999759
1.75	11.699999999998226
1.75	11.099999999998317
1.75	11.699999999998226
1.75	12.299999999998136
1.75	10.799999999998363
1.75	15.599999999997635
1.75	13.499999999997954
1.75	11.699999999998226
1.75	9.8999999999985
1.75	13.199999999997999
1.75	10.799999999998363
1.75	11.699999999998226
1.75	12.899999999998045
1.75	13.799999999997908
1.75	13.799999999997908
1.75	12.299999999998136
1.75	11.399999999998272
1.75	12.59999999999809
1.75	11.999999999998181
1.75	11.699999999998226
1.75	13.199999999997999
1.75	12.299999999998136
1.75	13.199999999997999
1.75	11.999999999998181
1.75	11.399999999998272
1.75	9.8999999999985
1.75	10.199999999998454
1.75	10.499999999998408
1.75	14.099999999997863
1.75	12.299999999998136
1.75	10.199999999998454
1.75	10.799999999998363
1.75	11.399999999998272
1.75	13.199999999997999
1.75	12.899999999998045
1.75	12.899999999998045
1.75	13.199999999997999
1.75	12.299999999998136
1.75	10.199999999998454
1.75	11.999999999998181
1.75	12.299999999998136
1.75	12.899999999998045
1.75	14.399999999997817
1.75	9.8999999999985
1.75	12.899999999998045
1.75	10.499999999998408
1.75	12.899999999998045
1.75	9.8999999999985
1.75	15.599999999997635
1.75	14.099999999997863
1.75	12.899999999998045
1.75	13.799999999997908
1.75	10.799999999998363
1.75	8.999999999998636
1.75	14.399999999997817
1.75	13.199999999997999
1.75	12.899999999998045
1.75	10.799999999998363
1.75	12.59999999999809
1.75	11.099999999998317
1.75	14.099999999997863
1.75	12.299999999998136
1.75	11.999999999998181
1.75	12.59999999999809
1.75	11.699999999998226
1.75	12.299999999998136
1.75	11.699999999998226
1.75	10.799999999998363
1.75	9.29999999999859
1.75	12.59999999999809
1.75	11.099999999998317
1.75	10.199999999998454
1.75	13.499999999997954
1.75	11.999999999998181
1.75	12.299999999998136
1.75	13.499999999997954
1.75	10.799999999998363
1.75	12.299999999998136
1.75	15.599999999997635
1.75	12.899999999998045
1.75	9.8999999999985
1.75	10.199999999998454
1.75	11.399999999998272
1.75	11.399999999998272
1.75	13.499999999997954
1.75	10.199999999998454
1.75	14.099999999997863
1.75	12.59999999999809
1.75	10.799999999998363
1.75	10.499999999998408
1.75	11.999999999998181
1.75	9.29999999999859
1.75	11.699999999998226
1.75	9.8999999999985
1.75	9.8999999999985
1.75	14.399999999997817
1.75	10.499999999998408
1.75	12.899999999998045
1.75	12.899999999998045
1.75	10.799999999998363
1.75	12.899999999998045
1.75	11.399999999998272
1.75	11.099999999998317
1.75	14.399999999997817
1.75	10.799999999998363
1.75	13.199999999997999
1.75	10.799999999998363
1.75	11.699999999998226
1.75	11.699999999998226
1.75	10.199999999998454
1.75	14.099999999997863
1.75	12.299999999998136
1.75	14.099999999997863
1.75	13.799999999997908
1.75	12.59999999999809
1.75	10.199999999998454
1.75	12.59999999999809
1.75	12.59999999999809
1.75	11.699999999998226
1.75	11.699999999998226
1.75	10.799999999998363
1.75	12.59999999999809
1.75	11.699999999998226
1.75	13.799999999997908
1.75	11.399999999998272
1.75	13.799999999997908
1.75	9.8999999999985
1.75	10.499999999998408
1.75	9.29999999999859
1.75	14.099999999997863
1.75	12.899999999998045
1.75	11.999999999998181
1.75	12.299999999998136
1.75	11.399999999998272
1.75	10.799999999998363
1.75	13.799999999997908
1.75	10.199999999998454
1.75	13.799999999997908
1.75	11.099999999998317
1.75	12.899999999998045
1.75	11.399999999998272
1.75	14.699999999997772
1.75	10.499999999998408
1.75	9.29999999999859
1.75	11.699999999998226
1.75	9.8999999999985
1.75	12.299999999998136
1.75	13.199999999997999
1.75	16.799999999997453
1.75	14.099999999997863
1.75	15.89999999999759
1.75	12.299999999998136
1.75	11.099999999998317
1.75	13.799999999997908
1.75	12.59999999999809
1.75	10.799999999998363
1.75	10.799999999998363
1.75	12.59999999999809
1.75	11.699999999998226
1.75	11.099999999998317
1.75	13.199999999997999
1.75	14.399999999997817
1.75	10.199999999998454
1.75	9.8999999999985
1.75	12.59999999999809
1.75	13.499999999997954
1.75	11.699999999998226
1.75	12.299999999998136
1.75	11.399999999998272
1.75	13.499999999997954
1.75	13.199999999997999
1.75	10.499999999998408
1.75	11.999999999998181
1.75	11.399999999998272
1.75	14.099999999997863
1.75	11.099999999998317
1.75	12.59999999999809
1.75	10.799999999998363
1.75	11.699999999998226
1.75	13.799999999997908
1.75	12.59999999999809
1.75	9.599999999998545
1.75	13.499999999997954
1.75	9.8999999999985
1.75	13.799999999997908
1.75	11.099999999998317
1.75	9.599999999998545
1.75	11.399999999998272
1.75	13.799999999997908
1.75	10.799999999998363
1.75	13.499999999997954
1.75	13.499999999997954
1.75	10.499999999998408
1.75	11.999999999998181
1.75	10.199999999998454
1.75	16.799999999997453
1.75	10.799999999998363
1.75	13.499999999997954
1.75	10.799999999998363
1.75	12.299999999998136
1.75	11.699999999998226
1.75	13.499999999997954
1.75	13.199999999997999
1.75	11.099999999998317
1.75	10.499999999998408
1.75	13.499999999997954
1.75	11.099999999998317
1.75	9.29999999999859
1.75	11.999999999998181
1.75	12.899999999998045
1.75	15.599999999997635
1.75	11.399999999998272
1.75	10.199999999998454
1.75	11.999999999998181
1.75	9.8999999999985
1.75	12.59999999999809
1.75	13.499999999997954
1.75	12.899999999998045
1.75	11.099999999998317
1.75	10.499999999998408
1.75	12.899999999998045
1.75	12.299999999998136
1.75	11.999999999998181
1.75	9.599999999998545
1.75	11.699999999998226
1.75	9.29999999999859
1.75	12.899999999998045
1.75	14.099999999997863
1.75	11.999999999998181
1.75	11.399999999998272
1.75	11.099999999998317
1.75	14.099999999997863
1.75	11.699999999998226
1.75	13.199999999997999
1.75	11.399999999998272
1.75	13.199999999997999
1.75	11.699999999998226
1.75	11.099999999998317
1.75	11.699999999998226
1.75	13.799999999997908
1.75	12.59999999999809
1.75	11.099999999998317
1.75	11.399999999998272
1.75	12.299999999998136
1.75	12.299999999998136
1.75	8.699999999998681
1.75	12.59999999999809
1.75	11.999999999998181
1.75	12.59999999999809
1.75	12.299999999998136
1.75	11.099999999998317
1.75	13.799999999997908
1.75	11.999999999998181
1.75	12.899999999998045
1.75	15.89999999999759
1.75	10.799999999998363
1.75	11.399999999998272
1.75	12.899999999998045
1.75	14.399999999997817
1.75	16.4999999999975
1.75	11.699999999998226
1.75	11.699999999998226
1.75	12.899999999998045
1.75	10.199999999998454
1.75	12.899999999998045
1.75	14.099999999997863
1.75	10.199999999998454
1.75	11.699999999998226
1.75	11.699999999998226
1.75	15.599999999997635
1.75	11.999999999998181
1.75	17.699999999997317
1.75	11.399999999998272
1.75	11.399999999998272
1.75	10.199999999998454
1.75	13.499999999997954
1.75	14.399999999997817
1.75	13.199999999997999
1.75	10.499999999998408
1.75	11.099999999998317
1.75	13.199999999997999
1.75	11.399999999998272
1.75	12.899999999998045
1.75	10.499999999998408
1.75	10.499999999998408
1.75	11.699999999998226
1.75	12.299999999998136
1.75	11.999999999998181
1.75	10.799999999998363
1.75	10.799999999998363
1.75	10.199999999998454
1.75	10.199999999998454
1.75	14.999999999997726
1.75	10.499999999998408
1.75	10.799999999998363
1.75	10.799999999998363
1.75	12.299999999998136
1.75	14.099999999997863
1.75	11.399999999998272
1.75	9.8999999999985
1.75	8.699999999998681
1.75	11.399999999998272
1.75	12.59999999999809
1.75	12.899999999998045
1.75	12.59999999999809
1.75	11.399999999998272
1.75	10.799999999998363
1.75	11.699999999998226
1.75	10.199999999998454
1.75	12.299999999998136
1.75	12.299999999998136
1.75	13.499999999997954
1.75	12.59999999999809
1.75	10.799999999998363
1.75	13.199999999997999
1.75	9.8999999999985
1.75	13.199999999997999
1.75	11.699999999998226
1.75	12.899999999998045
1.75	9.29999999999859
1.75	13.499999999997954
1.75	13.199999999997999
1.75	12.299999999998136
1.75	11.999999999998181
1.75	11.399999999998272
1.75	11.399999999998272
1.75	12.299999999998136
1.75	11.699999999998226
1.75	10.799999999998363
1.75	9.29999999999859
1.75	11.999999999998181
1.75	14.699999999997772
1.75	12.59999999999809
1.75	11.699999999998226
1.75	11.099999999998317
1.75	14.399999999997817
1.75	8.699999999998681
1.75	12.299999999998136
1.75	14.099999999997863
1.75	13.199999999997999
1.75	11.099999999998317
1.75	11.099999999998317
1.75	12.299999999998136
1.75	11.699999999998226
1.75	15.89999999999759
1.75	14.399999999997817
1.75	10.199999999998454
1.75	11.099999999998317
1.75	13.199999999997999
1.75	14.399999999997817
1.75	11.399999999998272
1.75	13.799999999997908
1.75	11.699999999998226
1.75	12.299999999998136
1.75	12.899999999998045
1.75	14.699999999997772
1.75	10.199999999998454
1.75	11.699999999998226
1.75	11.099999999998317
1.75	11.099999999998317
1.75	11.399999999998272
1.75	14.399999999997817
1.75	10.199999999998454
1.75	10.799999999998363
1.75	12.299999999998136
1.75	14.699999999997772
1.75	10.199999999998454
1.75	11.099999999998317
1.75	14.999999999997726
1.75	10.499999999998408
1.75	9.8999999999985
1.75	14.699999999997772
1.75	13.199999999997999
1.75	11.099999999998317
1.75	13.199999999997999
1.75	10.499999999998408
1.75	12.299999999998136
1.75	8.999999999998636
1.75	10.799999999998363
1.75	13.199999999997999
1.75	12.899999999998045
1.75	16.4999999999975
1.75	10.499999999998408
1.75	13.199999999997999
1.75	11.999999999998181
1.75	10.199999999998454
1.75	12.59999999999809
1.75	9.29999999999859
1.75	12.299999999998136
1.75	8.999999999998636
1.75	11.399999999998272
1.75	13.499999999997954
1.75	13.199999999997999
1.75	11.099999999998317
1.75	12.299999999998136
1.75	15.29999999999768
1.75	14.699999999997772
1.75	12.299999999998136
1.75	12.59999999999809
1.75	14.699999999997772
1.75	10.199999999998454
1.75	11.399999999998272
1.75	12.59999999999809
1.75	10.199999999998454
1.75	11.099999999998317
1.75	11.999999999998181
1.75	13.499999999997954
1.75	14.999999999997726
1.75	11.999999999998181
1.75	14.399999999997817
1.75	12.59999999999809
1.75	12.299999999998136
1.75	11.999999999998181
1.75	11.399999999998272
1.75	11.399999999998272
1.75	13.199999999997999
1.75	10.799999999998363
1.75	12.899999999998045
1.75	11.399999999998272
1.75	11.699999999998226
1.75	13.199999999997999
1.75	8.099999999998772
1.75	12.299999999998136
1.75	10.799999999998363
1.75	12.299999999998136
1.75	11.999999999998181
1.75	14.399999999997817
1.75	12.899999999998045
1.75	12.299999999998136
1.75	12.899999999998045
1.75	10.499999999998408
1.75	9.29999999999859
1.75	12.299999999998136
1.75	10.499999999998408
1.75	11.999999999998181
1.75	13.499999999997954
1.75	9.8999999999985
1.75	12.299999999998136
1.75	12.59999999999809
1.75	14.099999999997863
1.75	11.399999999998272
1.75	11.699999999998226
1.75	10.499999999998408
1.75	11.099999999998317
1.75	9.29999999999859
1.75	12.899999999998045
1.75	14.999999999997726
1.75	11.999999999998181
1.75	11.699999999998226
1.75	14.399999999997817
1.75	9.8999999999985
1.75	13.199999999997999
1.75	10.499999999998408
1.75	11.999999999998181
1.75	10.499999999998408
1.75	12.299999999998136
1.75	11.099999999998317
1.75	13.499999999997954
1.75	12.59999999999809
1.75	10.199999999998454
1.75	11.099999999998317
1.75	13.199999999997999
1.75	11.999999999998181
1.75	13.499999999997954
1.75	12.59999999999809
1.75	12.899999999998045
1.75	11.699999999998226
1.75	12.299999999998136
1.75	11.099999999998317
1.75	11.099999999998317
1.75	12.899999999998045
1.75	8.999999999998636
1.75	12.299999999998136
1.75	12.59999999999809
1.75	10.499999999998408
1.75	11.399999999998272
1.75	9.599999999998545
1.75	10.499999999998408
1.75	12.299999999998136
1.75	10.499999999998408
1.75	14.099999999997863
1.75	13.499999999997954
1.75	13.199999999997999
1.75	10.799999999998363
1.75	13.799999999997908
1.75	10.799999999998363
1.75	13.499999999997954
1.75	11.999999999998181
1.75	11.999999999998181
1.75	11.099999999998317
1.75	13.199999999997999
1.75	10.499999999998408
1.75	13.199999999997999
1.75	12.899999999998045
1.75	12.59999999999809
1.75	11.399999999998272
1.75	12.299999999998136
1.75	10.499999999998408
1.75	10.499999999998408
1.75	12.899999999998045
1.75	13.199999999997999
1.75	17.699999999997317
1.75	9.599999999998545
1.75	12.59999999999809
1.75	11.099999999998317
1.75	11.399999999998272
1.75	11.099999999998317
1.75	11.399999999998272
1.75	12.59999999999809
1.75	13.799999999997908
1.75	11.999999999998181
1.75	10.499999999998408
1.75	11.699999999998226
1.75	11.099999999998317
1.75	9.29999999999859
1.75	15.89999999999759
1.75	11.099999999998317
1.75	14.699999999997772
1.75	10.199999999998454
1.75	11.399999999998272
